Episode,Timestep,Reward
1869,20,-95
1870,20,-140
1871,20,-80
1872,20,-185
1873,20,-155
1874,20,-110
1875,20,-125
1876,20,-125
1877,20,-140
1878,20,-170
1879,20,-110
1880,20,-125
1881,20,-170
1882,20,-155
1883,20,-125
1884,20,-80
1885,20,-140
1886,20,-170
1887,20,-125
1888,20,-185
1889,20,-125
1890,20,-140
1891,20,-65
1892,20,-140
1893,20,-125
1894,20,-170
1895,20,-140
1896,20,-140
1897,20,-125
1898,20,-125
1899,10,60
1900,20,-125
1901,20,-170
1902,12,40
1903,20,-110
1904,20,-80
1905,20,-125
1906,20,-155
1907,20,-155
1908,20,-95
1909,20,-110
1910,20,-155
1911,20,-95
1912,20,-140
1913,20,-170
1914,20,-125
1915,20,-125
1916,20,-155
1917,20,-155
1918,20,-95
1919,20,-170
1920,20,-155
1921,20,-140
1922,20,-95
1923,20,-125
1924,20,-95
1925,20,-80
1926,20,-125
1927,20,-95
1928,20,-140
1929,20,-110
1930,20,-125
1931,20,-185
1932,20,-125
1933,20,-170
1934,20,-170
1935,20,-80
1936,5,95
1937,20,-125
1938,11,65
1939,20,-155
1940,20,-125
1941,20,-140
1942,20,-155
1943,20,-155
1944,20,-140
1945,15,55
1946,20,-125
1947,20,-140
1948,20,-110
1949,20,-140
1950,20,-140
1951,20,-110
1952,20,-140
1953,4,90
1954,20,-140
1955,20,-170
1956,20,-140
1957,20,-125
1958,20,-155
1959,20,-140
1960,14,35
1961,20,-110
1962,20,-155
1963,20,-140
1964,20,-65
1965,20,-125
1966,20,-95
1967,20,-155
1968,20,-125
1969,20,-80
1970,20,-80
1971,20,-140
1972,20,-95
1973,17,20
1974,20,-110
1975,20,-110
1976,20,-110
1977,20,-140
1978,12,40
1979,20,-125
1980,20,-125
1981,20,-140
1982,20,-155
1983,20,-125
1984,20,-110
1985,19,-45
1986,20,-125
1987,20,-80
1988,20,-170
1989,20,-95
1990,20,-110
1991,20,-155
1992,20,-95
1993,20,-140
1994,20,-110
1995,20,-50
1996,20,-155
1997,12,40
1998,20,-185
1999,20,-170
2000,20,-155
2001,20,-110
2002,20,-125
2003,20,-170
2004,20,-110
2005,20,-125
2006,20,-170
2007,20,-155
2008,20,-125
2009,20,-140
2010,20,-140
2011,20,-125
2012,20,-80
2013,20,-95
2014,20,-125
2015,20,-110
2016,20,-125
2017,20,-95
2018,20,-110
2019,20,-170
2020,20,-80
2021,5,110
2022,20,-125
2023,20,-155
2024,20,-140
2025,20,-110
2026,20,-110
2027,20,-140
2028,20,-140
2029,20,-95
2030,20,-125
2031,20,-125
2032,20,-170
2033,20,-140
2034,20,-125
2035,20,-155
2036,20,-140
2037,20,-140
2038,20,-155
2039,20,-125
2040,20,-95
2041,20,-80
2042,20,-95
2043,20,-170
2044,20,-110
2045,20,-110
2046,20,-170
2047,20,-155
2048,20,-170
2049,20,-95
2050,20,-110
2051,20,-170
2052,20,-110
2053,20,-95
2054,20,-155
2055,20,-110
2056,20,-110
2057,17,20
2058,20,-155
2059,20,-155
2060,20,-140
2061,20,-125
2062,20,-155
2063,12,40
2064,20,-95
2065,20,-125
2066,20,-140
2067,20,-170
2068,20,-170
2069,20,-95
2070,20,-140
2071,20,-65
2072,11,80
2073,20,-125
2074,20,-125
2075,20,-140
2076,20,-140
2077,20,-125
2078,20,-155
2079,12,55
2080,20,-185
2081,20,-125
2082,20,-110
2083,20,-125
2084,20,-140
2085,20,-110
2086,20,-110
2087,20,-155
2088,20,-125
2089,20,-140
2090,20,-155
2091,20,-95
2092,20,-125
2093,20,-140
2094,20,-125
2095,20,-140
2096,20,-155
2097,6,55
2098,20,-155
2099,20,-140
2100,20,-125
2101,20,-125
2102,20,-125
2103,20,-140
2104,20,-110
2105,20,-95
2106,20,-140
2107,20,-95
2108,20,-125
2109,20,-125
2110,20,-110
2111,20,-140
2112,20,-155
2113,20,-140
2114,20,-170
2115,20,-110
2116,20,-110
2117,20,-155
2118,20,-80
2119,20,-125
2120,20,-125
2121,20,-155
2122,20,-140
2123,20,-125
2124,20,-155
2125,20,-155
2126,20,-95
2127,20,-110
2128,20,-125
2129,20,-110
2130,20,-155
2131,20,-80
2132,20,-95
2133,20,-155
2134,20,-110
2135,20,-95
2136,20,-80
2137,20,-95
2138,20,-125
2139,20,-170
2140,20,-140
2141,20,-170
2142,20,-170
2143,8,95
2144,20,-110
2145,20,-110
2146,20,-140
2147,20,-50
2148,20,-140
2149,20,-95
2150,20,-80
2151,20,-80
2152,20,-95
2153,20,-95
2154,17,35
2155,20,-140
2156,20,-170
2157,20,-110
2158,20,-140
2159,20,-95
2160,20,-110
2161,20,-170
2162,20,-125
2163,20,-125
2164,20,-125
2165,20,-95
2166,20,-125
2167,20,-140
2168,20,-125
2169,20,-95
2170,20,-155
2171,20,-80
2172,20,-155
2173,20,-170
2174,20,-155
2175,20,-125
2176,20,-125
2177,20,-125
2178,20,-95
2179,20,-140
2180,20,-110
2181,20,-95
2182,20,-185
2183,20,-125
2184,20,-95
2185,20,-95
2186,20,-185
2187,20,-170
2188,20,-140
2189,20,-140
2190,20,-155
2191,20,-140
2192,20,-110
2193,20,-110
2194,20,-155
2195,20,-125
2196,20,-125
2197,20,-125
2198,20,-125
2199,20,-125
2200,20,-110
2201,20,-155
2202,20,-155
2203,6,70
2204,20,-155
2205,18,25
2206,20,-140
2207,20,-140
2208,20,-110
2209,20,-155
2210,20,-170
2211,20,-140
2212,20,-140
2213,20,-170
2214,20,-95
2215,12,40
2216,20,-125
2217,20,-110
2218,20,-155
2219,20,-125
2220,20,-65
2221,20,-125
2222,12,85
2223,20,-80
2224,20,-125
2225,14,35
2226,20,-155
2227,20,-125
2228,20,-95
2229,20,-125
2230,20,-140
2231,20,-155
2232,20,-125
2233,20,-125
2234,20,-125
2235,20,-140
2236,20,-110
2237,18,10
2238,20,-110
2239,20,-65
2240,20,-140
2241,20,-155
2242,20,-110
2243,20,-140
2244,12,70
2245,20,-110
2246,20,5
2247,20,-80
2248,20,-140
2249,20,-140
2250,20,-95
2251,20,-125
2252,20,-125
2253,20,-95
2254,20,-170
2255,20,-140
2256,20,-155
2257,20,-140
2258,20,-155
2259,20,-155
2260,20,-140
2261,20,-125
2262,20,-155
2263,20,-125
2264,20,-140
2265,20,-155
2266,20,-125
2267,20,-140
2268,20,-155
2269,13,60
2270,20,-80
2271,20,-125
2272,20,-125
2273,20,-110
2274,20,-170
2275,20,-110
2276,20,-140
2277,14,20
2278,20,-110
2279,20,-140
2280,20,-95
2281,20,-110
2282,20,-125
2283,17,50
2284,17,5
2285,20,-170
2286,20,-95
2287,20,-95
2288,20,-140
2289,20,-110
2290,10,105
2291,20,-155
2292,20,-95
2293,20,-140
2294,20,-155
2295,20,-155
2296,20,-125
2297,20,-110
2298,17,35
2299,5,80
2300,20,-110
2301,20,-140
2302,20,-110
2303,20,-95
2304,20,-140
2305,20,-95
2306,20,-110
2307,20,-110
2308,20,-125
2309,20,-140
2310,20,-110
2311,20,-170
2312,20,-125
2313,20,-110
2314,20,-80
2315,20,-95
2316,20,-95
2317,20,-110
2318,20,-125
2319,20,-110
2320,20,-95
2321,20,-155
2322,20,-50
2323,20,-65
2324,20,-110
2325,20,-140
2326,20,-110
2327,20,-125
2328,20,-125
2329,20,-125
2330,20,-155
2331,8,80
2332,20,-140
2333,20,-140
2334,20,-110
2335,20,-170
2336,20,-125
2337,20,-140
2338,20,-110
2339,20,-125
2340,20,-155
2341,20,-155
2342,20,-155
2343,16,45
2344,20,20
2345,20,-125
2346,20,-110
2347,9,115
2348,20,-95
2349,20,-155
2350,20,-170
2351,20,-110
2352,20,-155
2353,20,-95
2354,20,-80
2355,20,-110
2356,6,85
2357,20,-50
2358,20,-140
2359,20,-125
2360,20,-80
2361,20,-140
2362,20,-140
2363,20,-140
2364,20,-95
2365,20,-125
2366,20,-155
2367,20,-155
2368,20,-110
2369,20,-170
2370,20,-110
2371,20,-125
2372,20,-110
2373,20,-170
2374,20,-125
2375,20,-140
2376,20,-155
2377,20,-110
2378,20,-80
2379,8,95
2380,20,-110
2381,20,-140
2382,20,-155
2383,20,-170
2384,20,-155
2385,20,-125
2386,20,-170
2387,20,-110
2388,20,-140
2389,12,100
2390,20,-110
2391,20,-170
2392,20,-110
2393,20,-80
2394,20,-140
2395,20,-155
2396,20,-110
2397,20,-110
2398,20,-50
2399,20,-50
2400,20,-140
2401,20,-155
2402,20,-110
2403,5,80
2404,20,-170
2405,15,10
2406,20,-95
2407,20,-140
2408,15,55
2409,20,-80
2410,20,-170
2411,20,-155
2412,20,-125
2413,20,-125
2414,20,-110
2415,20,-125
2416,20,-65
2417,20,-80
2418,20,-125
2419,20,-125
2420,20,-140
2421,11,80
2422,20,-95
2423,20,-155
2424,11,80
2425,20,-170
2426,20,-95
2427,20,-110
2428,20,-125
2429,20,-140
2430,20,-170
2431,20,-155
2432,20,-125
2433,20,-125
2434,20,-140
2435,20,-110
2436,20,-80
2437,20,-125
2438,14,65
2439,20,-170
2440,20,-125
2441,20,-185
2442,20,-155
2443,20,-110
2444,20,-140
2445,20,-185
2446,20,-110
2447,20,-155
2448,20,-170
2449,13,45
2450,20,-125
2451,20,-125
2452,15,-5
2453,20,-170
2454,20,-140
2455,20,-140
2456,20,-95
2457,20,-140
2458,20,-155
2459,20,-110
2460,20,-140
2461,20,-155
2462,20,-80
2463,20,-110
2464,20,-95
2465,20,-110
2466,20,-125
2467,9,70
2468,20,-185
2469,20,-170
2470,20,-140
2471,20,-110
2472,20,-140
2473,20,-110
2474,20,-80
2475,9,115
2476,20,-110
2477,20,-140
2478,20,-110
2479,20,-95
2480,20,-125
2481,20,-140
2482,20,-170
2483,20,-155
2484,20,-185
2485,20,-140
2486,20,-155
2487,20,-140
2488,20,-125
2489,13,75
2490,20,-110
2491,20,-110
2492,20,-110
2493,20,-125
2494,20,-140
2495,20,-65
2496,20,-95
2497,20,-80
2498,20,-125
2499,20,-95
2500,13,105
2501,20,-125
2502,20,-170
2503,20,-185
2504,20,-140
2505,18,25
2506,20,-80
2507,20,-155
2508,20,-125
2509,3,115
2510,20,-125
2511,20,-125
2512,20,-125
2513,20,-170
2514,20,-125
2515,20,-110
2516,20,-125
2517,20,-140
2518,20,-170
2519,20,-95
2520,20,-80
2521,20,-155
2522,20,-65
2523,20,-140
2524,20,-110
2525,20,-170
2526,20,-170
2527,20,-140
2528,20,-155
2529,20,-140
2530,20,-155
2531,20,-155
2532,20,-140
2533,20,-125
2534,20,-95
2535,20,-140
2536,10,90
2537,20,-140
2538,20,-155
2539,20,-110
2540,20,-140
2541,20,-125
2542,20,-125
2543,20,-155
2544,20,-110
2545,20,-125
2546,20,-140
2547,20,-140
2548,20,-170
2549,20,-125
2550,20,-125
2551,20,-155
2552,20,-110
2553,20,-140
2554,20,-140
2555,20,-80
2556,20,-140
2557,20,-65
2558,20,-110
2559,20,-95
2560,20,-80
2561,20,-110
2562,16,75
2563,20,-155
2564,20,-155
2565,20,-125
2566,20,-140
2567,20,-110
2568,20,-50
2569,20,-80
2570,20,-110
2571,20,-170
2572,20,-125
2573,20,-170
2574,20,-170
2575,20,-185
2576,20,-65
2577,20,-170
2578,20,-80
2579,20,-170
2580,20,-125
2581,20,-95
2582,10,90
2583,20,-80
2584,20,-155
2585,20,-155
2586,20,-140
2587,20,-170
2588,20,-95
2589,13,60
2590,20,-140
2591,20,-140
2592,20,-125
2593,20,-65
2594,20,-110
2595,20,-125
2596,18,25
2597,20,-155
2598,20,-140
2599,20,-140
2600,20,-155
2601,20,-140
2602,20,-170
2603,20,-125
2604,20,-140
2605,20,-155
2606,20,-140
2607,20,-140
2608,20,-155
2609,20,-95
2610,20,-140
2611,20,-125
2612,5,95
2613,20,-140
2614,19,-15
2615,20,-140
2616,20,-140
2617,20,-140
2618,13,90
2619,20,-140
2620,20,-110
2621,20,-125
2622,20,-110
2623,20,-125
2624,20,-140
2625,20,-170
2626,2,110
2627,20,-155
2628,20,-95
2629,20,-155
2630,20,-155
2631,6,85
2632,20,-125
2633,20,-140
2634,20,-155
2635,20,-170
2636,20,-125
2637,20,-95
2638,20,-110
2639,20,-170
2640,20,-125
2641,20,-125
2642,20,-110
2643,20,-155
2644,20,-170
2645,20,-110
2646,20,-110
2647,20,-110
2648,20,-110
2649,20,-110
2650,20,-125
2651,20,-140
2652,20,-110
2653,20,-140
2654,20,-140
2655,20,-155
2656,20,-80
2657,20,-140
2658,20,-140
2659,20,-140
2660,20,-110
2661,20,-50
2662,20,-110
2663,20,-125
2664,20,-140
2665,20,-95
2666,20,-110
2667,20,-125
2668,20,-155
2669,20,-125
2670,14,80
2671,20,-155
2672,20,-80
2673,20,-140
2674,20,-125
2675,20,-110
2676,20,-95
2677,20,-65
2678,20,-170
2679,20,-140
2680,20,-80
2681,20,-50
2682,20,-140
2683,20,-95
2684,20,-170
2685,20,-125
2686,20,-140
2687,20,-80
2688,20,-110
2689,20,-80
2690,20,-50
2691,20,-110
2692,20,-155
2693,20,-125
2694,20,-170
2695,7,105
2696,20,-155
2697,20,-125
2698,20,-95
2699,20,-140
2700,10,90
2701,20,-140
2702,20,-125
2703,20,-95
2704,20,-170
2705,20,-20
2706,20,-140
2707,20,-80
2708,1,105
2709,6,100
2710,20,-155
2711,20,-125
2712,20,-125
2713,20,-140
2714,20,-140
2715,20,-80
2716,20,-125
2717,20,-110
2718,20,-140
2719,20,-140
2720,20,-80
2721,20,-140
2722,20,-95
2723,20,-125
2724,20,-155
2725,18,40
2726,11,65
2727,20,-110
2728,20,-110
2729,20,-140
2730,20,-140
2731,20,-80
2732,20,-110
2733,20,-80
2734,20,-125
2735,20,-95
2736,20,-155
2737,20,-125
2738,20,-125
2739,20,-125
2740,14,35
2741,6,85
2742,20,-95
2743,20,-140
2744,9,85
2745,20,-125
2746,20,-140
2747,20,-155
2748,20,-140
2749,20,-110
2750,18,55
2751,20,-95
2752,20,-80
2753,20,-155
2754,20,-125
2755,20,-110
2756,10,75
2757,20,-155
2758,20,-95
2759,15,10
2760,20,-185
2761,20,-80
2762,20,-110
2763,20,-110
2764,20,-65
2765,20,-185
2766,16,30
2767,7,90
2768,20,-125
2769,20,-125
2770,20,-140
2771,12,100
2772,20,-155
2773,20,-110
2774,20,-95
2775,20,-110
2776,20,-65
2777,20,-95
2778,15,25
2779,20,-185
2780,20,-125
2781,20,-140
2782,17,5
2783,20,-125
2784,20,-170
2785,20,-95
2786,20,-110
2787,20,-170
2788,20,-65
2789,20,-110
2790,20,-35
2791,20,-125
2792,20,-65
2793,20,-110
2794,20,-155
2795,12,40
2796,20,-140
2797,20,-110
2798,20,-125
2799,20,-140
2800,20,-125
2801,20,-50
2802,20,-125
2803,20,-140
2804,20,-140
2805,20,-125
2806,20,-185
2807,20,-110
2808,20,-155
2809,20,-110
2810,20,-125
2811,20,-170
2812,20,-155
2813,20,-140
2814,20,-155
2815,20,-110
2816,20,-125
2817,20,-170
2818,20,-80
2819,20,-110
2820,19,15
2821,20,-125
2822,20,-125
2823,6,100
2824,20,-155
2825,20,-95
2826,20,-140
2827,20,-65
2828,20,-170
2829,20,-110
2830,20,-155
2831,20,-110
2832,20,-140
2833,20,-110
2834,20,-110
2835,14,80
2836,20,-125
2837,20,-80
2838,20,-95
2839,20,-170
2840,20,-140
2841,20,-110
2842,20,-95
2843,20,-80
2844,20,-140
2845,20,-95
2846,12,55
2847,20,-125
2848,20,-185
2849,20,-110
2850,20,-110
2851,20,-125
2852,20,-110
2853,20,-95
2854,20,-110
2855,20,-155
2856,20,-140
2857,20,-140
2858,20,-155
2859,20,-125
2860,20,-125
2861,9,100
2862,17,65
2863,20,-125
2864,20,-50
2865,20,-170
2866,20,-80
2867,6,85
2868,12,25
2869,20,-170
2870,18,55
2871,20,-125
2872,20,-95
2873,20,-170
2874,20,-155
2875,20,-125
2876,20,-95
2877,20,-155
2878,18,40
2879,20,-140
2880,20,-80
2881,20,-125
2882,20,-185
2883,20,-155
2884,20,-155
2885,20,-95
2886,20,-110
2887,20,-140
2888,20,-95
2889,20,-125
2890,20,-185
2891,20,-155
2892,20,-155
2893,20,-95
2894,20,-50
2895,20,-155
2896,7,105
2897,20,-110
2898,20,-125
2899,11,80
2900,20,-80
2901,20,-110
2902,20,-125
2903,20,-80
2904,11,65
2905,20,-110
2906,20,-80
2907,17,35
2908,20,-125
2909,20,-125
2910,20,-170
2911,20,-140
2912,20,-155
2913,20,-80
2914,20,-125
2915,20,-95
2916,20,-125
2917,20,-95
2918,20,-140
2919,20,-155
2920,20,-155
2921,20,-110
2922,20,-80
2923,20,-125
2924,20,-95
2925,20,-155
2926,20,-110
2927,20,-80
2928,20,-95
2929,20,-125
2930,9,55
2931,20,-170
2932,20,-125
2933,20,-170
2934,17,50
2935,20,-170
2936,20,-65
2937,20,-65
2938,20,-110
2939,20,-140
2940,20,-95
2941,20,-125
2942,14,50
2943,20,-95
2944,20,-125
2945,15,55
2946,20,-155
2947,20,-95
2948,14,20
2949,20,-125
2950,9,85
2951,20,-110
2952,20,-125
2953,20,-110
2954,20,-140
2955,20,-50
2956,20,-155
2957,20,-185
2958,20,-125
2959,20,-110
2960,20,-95
2961,20,-125
2962,20,-125
2963,17,50
2964,20,-110
2965,20,-170
2966,20,-95
2967,20,-170
2968,12,25
2969,20,-125
2970,20,-125
2971,20,-125
2972,20,-80
2973,18,-35
2974,20,-170
2975,20,-125
2976,20,-125
2977,20,-80
2978,20,-95
2979,20,-95
2980,20,-95
2981,20,-155
2982,20,-65
2983,20,-140
2984,20,-110
2985,20,-170
2986,10,105
2987,20,-110
2988,20,-185
2989,20,-110
2990,20,-140
2991,20,-155
2992,20,-95
2993,20,-110
2994,20,-140
2995,20,-140
2996,20,-125
2997,20,-155
2998,13,75
2999,9,100
3000,20,-125
3001,20,-80
3002,20,-125
3003,11,65
3004,20,-125
3005,20,-95
3006,14,50
3007,20,-110
3008,20,-140
3009,20,-140
3010,20,-155
3011,20,-155
3012,11,80
3013,7,75
3014,20,-95
3015,20,-110
3016,20,-155
3017,20,-155
3018,20,-110
3019,20,-65
3020,20,-185
3021,20,-110
3022,20,-110
3023,20,-95
3024,20,-80
3025,20,-125
3026,20,-140
3027,20,-65
3028,20,-110
3029,20,-35
3030,18,40
3031,20,-140
3032,20,-155
3033,20,-95
3034,20,-140
3035,20,-95
3036,20,-110
3037,20,-140
3038,20,-125
3039,20,-125
3040,20,-65
3041,20,-95
3042,20,-140
3043,20,-125
3044,20,-170
3045,20,-110
3046,20,-125
3047,20,-140
3048,20,-125
3049,20,-110
3050,20,-140
3051,20,-95
3052,20,-65
3053,20,-110
3054,20,-140
3055,20,-155
3056,20,-110
3057,20,-110
3058,20,-95
3059,20,-140
3060,15,40
3061,20,-125
3062,20,-80
3063,20,-95
3064,20,-125
3065,20,-125
3066,20,-170
3067,7,90
3068,20,-125
3069,20,-170
3070,20,-140
3071,20,-140
3072,20,-110
3073,20,-170
3074,20,-110
3075,15,55
3076,20,-95
3077,20,-125
3078,20,-140
3079,20,-140
3080,20,-155
3081,20,-125
3082,20,-140
3083,20,-170
3084,20,-170
3085,20,-110
3086,20,-125
3087,20,-140
3088,20,-185
3089,20,-125
3090,20,-35
3091,20,-125
3092,20,-80
3093,20,-140
3094,15,70
3095,20,-65
3096,20,-140
3097,20,-140
3098,20,-155
3099,20,-110
3100,20,-155
3101,20,-125
3102,20,-155
3103,20,-140
3104,20,-155
3105,20,-110
3106,20,-110
3107,20,-110
3108,20,-95
3109,20,-155
3110,20,-140
3111,14,20
3112,20,-110
3113,20,-125
3114,20,-80
3115,20,-140
3116,17,65
3117,20,-155
3118,20,-140
3119,20,-140
3120,20,-95
3121,20,-140
3122,20,-155
3123,20,-140
3124,20,-65
3125,20,-170
3126,20,-80
3127,20,-140
3128,20,-125
3129,13,90
3130,20,-110
3131,20,-140
3132,20,-110
3133,20,-125
3134,20,-95
3135,20,-140
3136,20,-95
3137,20,-125
3138,20,-35
3139,12,100
3140,20,-110
3141,20,-125
3142,20,-50
3143,20,-110
3144,20,-50
3145,20,-125
3146,20,-35
3147,20,-185
3148,20,-140
3149,20,-155
3150,20,-125
3151,15,85
3152,20,-140
3153,20,-110
3154,20,-140
3155,20,-185
3156,20,-140
3157,20,-65
3158,14,95
3159,20,-95
3160,20,-125
3161,20,-110
3162,20,-140
3163,20,-140
3164,20,-170
3165,20,-110
3166,20,-50
3167,20,-125
3168,20,-140
3169,20,-125
3170,20,-80
3171,20,-110
3172,20,-125
3173,20,-125
3174,20,-125
3175,20,-65
3176,20,-95
3177,20,-140
3178,20,-125
3179,20,-80
3180,20,-140
3181,20,-110
3182,13,90
3183,20,-140
3184,12,25
3185,20,-155
3186,8,80
3187,20,-140
3188,20,-95
3189,20,-65
3190,16,45
3191,20,-65
3192,20,-140
3193,20,-170
3194,20,-140
3195,20,-140
3196,20,-170
3197,19,60
3198,20,-140
3199,14,65
3200,14,35
3201,20,-65
3202,20,-95
3203,20,-170
3204,20,-80
3205,20,-110
3206,20,-170
3207,20,-80
3208,20,-155
3209,20,-125
3210,20,-95
3211,19,75
3212,20,-110
3213,20,-65
3214,20,-140
3215,20,-140
3216,7,90
3217,20,-125
3218,20,-110
3219,20,-155
3220,20,-170
3221,20,-95
3222,20,-140
3223,20,-125
3224,20,-50
3225,20,-125
3226,20,-125
3227,20,-95
3228,20,-125
3229,20,-95
3230,20,-140
3231,8,95
3232,20,-65
3233,20,-110
3234,20,-125
3235,20,-95
3236,20,-110
3237,20,-95
3238,20,-155
3239,20,-125
3240,20,-125
3241,20,-140
3242,20,-95
3243,20,-185
3244,20,-155
3245,20,-110
3246,20,-95
3247,20,-125
3248,20,-170
3249,15,25
3250,20,-155
3251,20,-185
3252,20,-125
3253,20,-110
3254,20,-125
3255,20,-140
3256,20,-125
3257,20,-140
3258,20,-80
3259,20,-110
3260,20,-170
3261,20,-155
3262,20,-125
3263,20,-110
3264,16,90
3265,20,-140
3266,20,-140
3267,20,-125
3268,20,-80
3269,20,-65
3270,20,-110
3271,20,-140
3272,20,-110
3273,20,-140
3274,14,35
3275,20,-95
3276,17,65
3277,20,-95
3278,20,-185
3279,20,-110
3280,20,-170
3281,20,-170
3282,20,-80
3283,20,-110
3284,20,-155
3285,20,-95
3286,20,-125
3287,20,-140
3288,5,80
3289,20,-95
3290,20,-125
3291,20,-140
3292,20,-80
3293,20,-95
3294,20,-95
3295,20,-110
3296,20,-65
3297,20,-110
3298,20,-170
3299,20,-140
3300,20,-125
3301,20,-125
3302,20,-95
3303,20,-50
3304,20,-140
3305,20,-155
3306,20,-125
3307,20,-155
3308,20,-140
3309,20,-155
3310,20,-65
3311,20,-110
3312,20,-125
3313,20,-80
3314,20,-170
3315,20,-170
3316,20,-140
3317,20,-155
3318,20,-80
3319,20,-155
3320,20,-185
3321,20,-35
3322,20,-80
3323,20,-110
3324,20,-125
3325,20,-125
3326,20,-140
3327,20,-110
3328,20,-170
3329,20,-140
3330,20,-155
3331,20,-95
3332,20,-95
3333,20,-140
3334,20,-110
3335,20,65
3336,20,-125
3337,20,-95
3338,20,-65
3339,20,-125
3340,20,-125
3341,20,-140
3342,13,60
3343,20,-125
3344,20,-125
3345,20,-65
3346,12,70
3347,20,-80
3348,20,-140
3349,20,-140
3350,20,-95
3351,20,-110
3352,17,80
3353,20,-125
3354,20,-140
3355,20,-170
3356,20,-80
3357,20,-110
3358,20,-80
3359,20,-50
3360,20,-125
3361,9,55
3362,20,-95
3363,17,20
3364,20,-140
3365,20,-140
3366,20,-110
3367,20,-110
3368,20,-110
3369,20,-125
3370,20,-125
3371,20,-140
3372,10,90
3373,20,-95
3374,20,-110
3375,20,-95
3376,20,-110
3377,20,-80
3378,20,-185
3379,20,-155
3380,18,10
3381,20,-155
3382,20,-155
3383,10,105
3384,13,90
3385,20,-65
3386,6,115
3387,20,-65
3388,20,-140
3389,20,-140
3390,20,-95
3391,20,-110
3392,13,45
3393,20,-140
3394,20,-155
3395,20,-140
3396,20,-155
3397,20,-125
3398,20,-125
3399,18,85
3400,20,-185
3401,20,-95
3402,20,-155
3403,20,-80
3404,20,-155
3405,20,-125
3406,20,-155
3407,20,-155
3408,20,-95
3409,16,45
3410,20,-80
3411,20,-110
3412,20,-155
3413,20,-110
3414,20,-140
3415,19,0
3416,20,-125
3417,20,-110
3418,20,-155
3419,20,-110
3420,20,-110
3421,20,-155
3422,15,70
3423,20,-110
3424,20,-155
3425,9,100
3426,17,20
3427,20,-110
3428,20,-95
3429,20,-5
3430,20,-140
3431,20,-110
3432,20,-80
3433,20,-170
3434,20,-80
3435,20,-125
3436,20,-95
3437,20,-140
3438,20,-155
3439,20,-110
3440,20,-125
3441,20,-110
3442,15,70
3443,20,-125
3444,20,-140
3445,20,-65
3446,20,-110
3447,16,15
3448,20,-95
3449,20,-155
3450,20,-125
3451,20,-125
3452,20,-125
3453,20,-95
3454,20,-125
3455,20,-95
3456,20,-110
3457,20,-155
3458,20,-140
3459,20,-140
3460,20,-125
3461,20,-200
3462,20,-140
3463,20,-65
3464,20,-140
3465,20,-110
3466,20,-80
3467,20,-170
3468,20,-140
3469,12,85
3470,20,-95
3471,20,-110
3472,20,-80
3473,20,-155
3474,15,25
3475,20,-110
3476,20,-140
3477,19,45
3478,12,70
3479,20,-170
3480,20,-125
3481,20,-140
3482,20,-140
3483,20,-170
3484,20,-125
3485,20,-170
3486,20,-95
3487,20,-110
3488,20,-140
3489,12,70
3490,20,-80
3491,20,-125
3492,20,-140
3493,20,-95
3494,20,-140
3495,20,-95
3496,13,75
3497,20,-125
3498,20,-140
3499,20,-125
3500,20,-80
3501,20,-95
3502,20,-110
3503,20,-95
3504,20,-140
3505,4,120
3506,14,110
3507,20,-125
3508,20,-110
3509,20,-95
3510,20,-95
3511,20,-95
3512,12,70
3513,20,-65
3514,20,-95
3515,20,-125
3516,20,-110
3517,20,-80
3518,20,-140
3519,17,80
3520,20,-125
3521,20,-95
3522,20,-140
3523,20,-125
3524,14,50
3525,20,-140
3526,20,-155
3527,19,0
3528,20,-65
3529,20,-140
3530,20,-140
3531,16,30
3532,14,50
3533,20,-80
3534,20,-125
3535,20,-95
3536,20,-95
3537,20,-170
3538,5,95
3539,12,85
3540,20,-110
3541,20,-95
3542,20,-140
3543,20,-155
3544,20,-170
3545,20,-140
3546,20,-80
3547,11,65
3548,20,-140
3549,20,-80
3550,20,-170
3551,20,20
3552,20,-110
3553,11,80
3554,20,-95
3555,20,-125
3556,20,-140
3557,20,-50
3558,20,-170
3559,20,-140
3560,7,90
3561,20,-35
3562,20,-65
3563,20,-140
3564,20,-155
3565,5,95
3566,20,-155
3567,20,-95
3568,11,80
3569,20,-125
3570,20,-80
3571,20,-140
3572,20,-65
3573,12,55
3574,20,-80
3575,20,-95
3576,12,55
3577,20,-170
3578,20,-80
3579,20,-140
3580,20,-140
3581,19,15
3582,20,-110
3583,20,-125
3584,20,-80
3585,20,-125
3586,20,-140
3587,20,-80
3588,20,-170
3589,6,70
3590,20,-65
3591,20,-140
3592,20,-95
3593,20,-125
3594,20,-95
3595,20,-125
3596,20,-95
3597,20,-170
3598,16,45
3599,20,-80
3600,20,-95
3601,20,-125
3602,20,-80
3603,20,-80
3604,20,-155
3605,20,-95
3606,20,-140
3607,20,-155
3608,20,-170
3609,20,-125
3610,20,-80
3611,15,25
3612,20,-110
3613,20,-125
3614,20,-155
3615,20,-110
3616,20,-155
3617,20,-110
3618,20,-125
3619,19,30
3620,20,-125
3621,20,-125
3622,20,-110
3623,13,45
3624,20,-170
3625,20,-125
